id_medic	tags
3400939749907	['10 Syst\xe8me nerveux', '10.4 ANTIPARKINSONIENS', '10.4.2 DOPAMINERGIQUES', '10.4.2.3 AGONISTES DOPAMINERGIQUES', '10.4.2.3.3 PRAMIPEXOLE', '10.4.2.3.3.38 SIFROL 2,10 MG CPR 30']
3400939752976	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.4 SERTRALINE', '10.6.1.2.4.31 SERTRALINE CRISTERS 25 MG GELULE 7']
3400939754000	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.4 SERTRALINE', '10.6.1.2.4.32 SERTRALINE CRISTERS 50 MG GELULE 28']
3400939755120	['10 Syst\xe8me nerveux', '10.5 PSYCHOLEPTIQUES', '10.5.2 ANXIOLYTIQUES', '10.5.2.1 DERIVES DE LA BENZODIAZEPINE', '10.5.2.1.7 PRAZEPAM', '10.5.2.1.7.5 PRAZEPAM EG 10 MG CPR 40']
3400939755588	"['10 Syst\xe8me nerveux', '10.2 ANALGESIQUES', '10.2.1 OPIOIDES', ""10.2.1.1 ALCALOIDES NATURELS DE L'OPIUM"", '10.2.1.1.6 CODEINE EN ASSOCIATION', '10.2.1.1.6.19 ANTARENE CODEINE 200 MG/30 MG CPR 20']"
3400939755878	"['10 Syst\xe8me nerveux', '10.2 ANALGESIQUES', '10.2.1 OPIOIDES', ""10.2.1.1 ALCALOIDES NATURELS DE L'OPIUM"", '10.2.1.1.6 CODEINE EN ASSOCIATION', '10.2.1.1.6.20 ANTARENE CODEINE 400 MG/60 MG CPR 10']"
3400939758312	['12 Syst\xe8me respiratoire', '12.1 PREPARATIONS NASALES', '12.1.1 DECONGESTIONNANTS ET AUTRES PREPARATIONS A USAGE TOPIQUE', '12.1.1.4 CORTICOIDES', '12.1.1.4.4 FLUTICASONE', '12.1.1.4.4.2 FIXORINOX 50 MCG/DOSE SOL NASALE 120 DOSES']
3400939763163	"['4 Dermatologie', '4.7 PREPARATIONS ANTIACNEIQUES', '4.7.2 PREPARATIONS ANTIACNEIQUES A USAGE SYSTEMIQUE', ""4.7.2.1 RETINOIDES POUR LE TRAITEMENT DE L'ACNE"", '4.7.2.1.1 ISOTRETINOINE', '4.7.2.1.1.16 ACNETRAIT 40 MG CAPSULE MOLLE 30']"
3400939764863	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.1 LOSARTAN ET DIURETIQUES', '3.8.4.1.1.66 LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS FRANCE 50 MG/12,5 MG CPR 30']"
3400939765174	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.10 TRANDOLAPRIL', '3.8.1.1.10.26 TRANDOLAPRIL EG 0,5 MG GELULE 30']"
3400939765464	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.10 TRANDOLAPRIL', '3.8.1.1.10.27 TRANDOLAPRIL EG 0,5 MG GELULE 90']"
3400939765693	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.10 TRANDOLAPRIL', '3.8.1.1.10.28 TRANDOLAPRIL EG 2 MG GELULE 30']"
3400939765815	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.10 TRANDOLAPRIL', '3.8.1.1.10.29 TRANDOLAPRIL EG 4 MG GELULE 30']"
3400939787237	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.3 MEDICAMENTS DE LA DEMENCE', '10.6.3.1 ANTICHOLINESTERASIQUES', '10.6.3.1.2 RIVASTIGMINE', '10.6.3.1.2.50 RIVASTIGMINE EG 1,5 MG GELULE 56']
3400939789019	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.3 MEDICAMENTS DE LA DEMENCE', '10.6.3.1 ANTICHOLINESTERASIQUES', '10.6.3.1.2 RIVASTIGMINE', '10.6.3.1.2.51 RIVASTIGMINE EG 3 MG GELULE 56']
3400939790596	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.3 MEDICAMENTS DE LA DEMENCE', '10.6.3.1 ANTICHOLINESTERASIQUES', '10.6.3.1.2 RIVASTIGMINE', '10.6.3.1.2.52 RIVASTIGMINE EG 4,5 MG GELULE 56']
3400939791548	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.3 MEDICAMENTS DE LA DEMENCE', '10.6.3.1 ANTICHOLINESTERASIQUES', '10.6.3.1.2 RIVASTIGMINE', '10.6.3.1.2.53 RIVASTIGMINE EG 6 MG GELULE 56']
3400939791838	"['1 Syst\xe8me digestif et m\xe9tabolisme', '1.11 SUPPLEMENTS MINERAUX', '1.11.1 CALCIUM', ""1.11.1.2 CALCIUM EN ASSOCIATION AVEC D'AUTRES SUBSTANCES"", '1.11.1.2.1 CALCIUM EN ASSOCIATION AVEC VITAMINE D ET/OU AUTRES MEDICAMENTS', '1.11.1.2.1.43 NATECAL VITAMINE D 3 600 MG/400 UI CPR ORODISPERSIBLE 60']"
3400939792088	['4 Dermatologie', '4.1 ANTIFONGIQUES A USAGE DERMATOLOGIQUE', '4.1.1 ANTIFONGIQUES A USAGE TOPIQUE', '4.1.1.2 AUTRES ANTIFONGIQUES A USAGE TOPIQUE', '4.1.1.2.2 TERBINAFINE', '4.1.1.2.2.8 TERBINAFINE ARROW 1 % CREME TUBE 1/15 G']
3400939792200	"['2 Sang et organes h\xe9matopoi\xe9tique', '2.1 ANTITHROMBOTIQUES', '2.1.1 ANTITHROMBOTIQUES', ""2.1.1.3 INHIBITEURS DE L'AGREGATION PLAQUETTAIRE, HEPARINE EXCLUE"", '2.1.1.3.1 CLOPIDOGREL', '2.1.1.3.1.29 CLOPIDOGREL SANDOZ 75 MG CPR 30']"
3400939792668	['10 Syst\xe8me nerveux', '10.4 ANTIPARKINSONIENS', '10.4.2 DOPAMINERGIQUES', '10.4.2.3 AGONISTES DOPAMINERGIQUES', '10.4.2.3.3 PRAMIPEXOLE', '10.4.2.3.3.39 PRAMIPEXOLE SANDOZ 0,18 MG CPR 30']
3400939792958	['10 Syst\xe8me nerveux', '10.4 ANTIPARKINSONIENS', '10.4.2 DOPAMINERGIQUES', '10.4.2.3 AGONISTES DOPAMINERGIQUES', '10.4.2.3.3 PRAMIPEXOLE', '10.4.2.3.3.40 PRAMIPEXOLE SANDOZ 0,18 MG CPR 100']
3400939796451	['7 Anti-infectieux (usage syst\xe9miq', '7.1 ANTIBACTERIENS A USAGE SYSTEMIQUE', '7.1.8 QUINOLONES ANTIBACTERIENNES', '7.1.8.1 FLUOROQUINOLONES', '7.1.8.1.7 LEVOFLOXACINE', '7.1.8.1.7.11 LEVOFLOXACINE SANDOZ 500 MG CPR SEC 5']
3400939797281	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.30 LEVOTHYROXINE RATIOPHARM 25 MCG CPR SEC 28']
3400939797342	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.31 LEVOTHYROXINE RATIOPHARM 25 MCG CPR SEC 30']
3400939797861	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.32 LEVOTHYROXINE RATIOPHARM 50 MCG CPR SEC 28']
3400939797922	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.33 LEVOTHYROXINE RATIOPHARM 50 MCG CPR SEC 30']
3400939798462	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.34 LEVOTHYROXINE RATIOPHARM 75 MCG CPR SEC 28']
3400939798523	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.35 LEVOTHYROXINE RATIOPHARM 75 MCG CPR SEC 30']
3400939798981	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.36 LEVOTHYROXINE RATIOPHARM 100 MCG CPR SEC 28']
3400939799063	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.37 LEVOTHYROXINE RATIOPHARM 100 MCG CPR SEC 30']
3400939802176	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.38 LEVOTHYROXINE RATIOPHARM 150 MCG CPR SEC 30']
3400939802695	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.39 LEVOTHYROXINE RATIOPHARM 125 MCG CPR SEC 28']
3400939802756	['6 Hormones syst\xe9miques, \xe0 l exclu', '6.3 MEDICAMENTS DE LA THYROIDE', '6.3.1 PREPARATIONS THYROIDIENNES', '6.3.1.1 HORMONES THYROIDIENNES', '6.3.1.1.1 LEVOTHYROXINE SODIQUE', '6.3.1.1.1.40 LEVOTHYROXINE RATIOPHARM 125 MCG CPR SEC 30']
3400939803296	['2 Sang et organes h\xe9matopoi\xe9tique', '2.4 SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION', '2.4.1 SOLUTIONS INTRAVEINEUSES', '2.4.1.1 SOLUTIONS POUR NUTRITION PARENTERALE', '2.4.1.1.2 HYDRATES DE CARBONE', '2.4.1.1.2.44 GLUCOSE LAVOISIER 10 P. 100 SOL INJ POCHE 1/250 ML']
3400939803418	['2 Sang et organes h\xe9matopoi\xe9tique', '2.4 SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION', '2.4.1 SOLUTIONS INTRAVEINEUSES', '2.4.1.1 SOLUTIONS POUR NUTRITION PARENTERALE', '2.4.1.1.2 HYDRATES DE CARBONE', '2.4.1.1.2.45 GLUCOSE LAVOISIER 10 P. 100 SOL INJ POCHE 1/ 500 ML']
3400939803708	['2 Sang et organes h\xe9matopoi\xe9tique', '2.4 SUBSTITUTS DU SANG ET SOLUTIONS DE PERFUSION', '2.4.1 SOLUTIONS INTRAVEINEUSES', '2.4.1.1 SOLUTIONS POUR NUTRITION PARENTERALE', '2.4.1.1.2 HYDRATES DE CARBONE', '2.4.1.1.2.46 GLUCOSE LAVOISIER 10 P. 100 SOL INJ POCHE 1/1000 ML']
3400939808901	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.1 NUCLEOSIDES ET NUCLEOTIDES, INHIBITEURS DE LA TRANSCRIPTASE EXCLUS', '7.4.1.1.4 VALACICLOVIR', '7.4.1.1.4.50 VALACICLOVIR MYLAN 500 MG CPR 10']
3400939809151	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.1 NUCLEOSIDES ET NUCLEOTIDES, INHIBITEURS DE LA TRANSCRIPTASE EXCLUS', '7.4.1.1.4 VALACICLOVIR', '7.4.1.1.4.51 VALACICLOVIR MYLAN 500 MG CPR 42']
3400939809212	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.1 NUCLEOSIDES ET NUCLEOTIDES, INHIBITEURS DE LA TRANSCRIPTASE EXCLUS', '7.4.1.1.4 VALACICLOVIR', '7.4.1.1.4.52 VALACICLOVIR MYLAN 500 MG CPR 112']
3400939815763	"['1 Syst\xe8me digestif et m\xe9tabolisme', ""1.2 MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE"", ""1.2.2 MEDICAMENTS POUR L'ULC\xc8RE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO)"", '1.2.2.3 INHIBITEURS DE LA POMPE A PROTONS', '1.2.2.3.1 OMEPRAZOLE', '1.2.2.3.1.104 OMEPRAZOLE EVOLUGEN 20MG GELULE 7']"
3400939815824	"['1 Syst\xe8me digestif et m\xe9tabolisme', ""1.2 MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE"", ""1.2.2 MEDICAMENTS POUR L'ULC\xc8RE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO)"", '1.2.2.3 INHIBITEURS DE LA POMPE A PROTONS', '1.2.2.3.1 OMEPRAZOLE', '1.2.2.3.1.105 OMEPRAZOLE EVOLUGEN 20MG GELULE 14']"
3400939816074	"['1 Syst\xe8me digestif et m\xe9tabolisme', ""1.2 MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE"", ""1.2.2 MEDICAMENTS POUR L'ULC\xc8RE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO)"", '1.2.2.3 INHIBITEURS DE LA POMPE A PROTONS', '1.2.2.3.1 OMEPRAZOLE', '1.2.2.3.1.106 OMEPRAZOLE EVOLUGEN 20MG GELULE 28']"
3400939826240	['10 Syst\xe8me nerveux', '10.2 ANALGESIQUES', '10.2.1 OPIOIDES', '10.2.1.4 AUTRES OPIOIDES', '10.2.1.4.1 TRAMADOL', '10.2.1.4.1.72 TRAMADOL ACTAVIS LP 150 MG CPR 30']
3400939827599	['10 Syst\xe8me nerveux', '10.3 ANTIEPILEPTIQUES', '10.3.1 ANTIEPILEPTIQUES', '10.3.1.7 AUTRES ANTIEPILEPTIQUES', '10.3.1.7.4 LEVETIRACETAM', '10.3.1.7.4.53 KEPPRA 100 MG/ML SOL BUV AVEC SER 3ML FL 1/150 ML']
3400939827650	['10 Syst\xe8me nerveux', '10.3 ANTIEPILEPTIQUES', '10.3.1 ANTIEPILEPTIQUES', '10.3.1.7 AUTRES ANTIEPILEPTIQUES', '10.3.1.7.4 LEVETIRACETAM', '10.3.1.7.4.54 KEPPRA 100 MG/ML SOL BUV AVEC SER 1ML FL 1/150 ML']
3400939828022	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.23 NEBIVOLOL ACTAVIS 5 MG CPR SEC 30']
3400939828312	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.24 NEBIVOLOL ACTAVIS 5 MG CPR SEC 90']
3400939829890	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.25 NEBIVOLOL CRISTERS 5 MG CPR SEC 30']
3400939830261	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.26 NEBIVOLOL CRISTERS 5 MG CPR SEC 90']
3400939831503	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.27 NEBIVOLOL ZYDUS 5 MG CPR SEC 30']
3400939831961	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.28 NEBIVOLOL ZYDUS 5 MG CPR SEC 90']
3400939833514	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.29 NEBIVOLOL EVOLUGEN 5 MG CPR SEC 30']
3400939833804	['3 Syst\xe8me cardio-vasculaire', '3.6 BETABLOQUANTS', '3.6.1 BETABLOQUANTS', '3.6.1.2 BETABLOQUANTS, SELECTIFS', '3.6.1.2.7 NEBIVOLOL', '3.6.1.2.7.30 NEBIVOLOL EVOLUGEN 5 MG CPR SEC 90']
3400939835464	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.2 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) EN ASSOCIATION"", ""3.8.2.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) ET DIURETIQUES"", '3.8.2.1.1 CAPTOPRIL ET DIURETIQUES', '3.8.2.1.1.16 CAPTEA CPR SEC 30']"
3400939835983	['10 Syst\xe8me nerveux', '10.4 ANTIPARKINSONIENS', '10.4.2 DOPAMINERGIQUES', '10.4.2.4 INHIBITEURS DE LA MONOAMINE OXYDASE TYPE B', '10.4.2.4.1 SELEGILINE', '10.4.2.4.1.3 DEPRENYL 5 MG CPR SEC 30']
3400939836065	['9 Syst\xe8me musculo-squelettique', '9.1 ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX', '9.1.1 ANTIINFLAMMATOIRES, ANTIRHUMATISMAUX, NON STEROIDIENS', '9.1.1.2 OXICAMS', '9.1.1.2.3 MELOXICAM', '9.1.1.2.3.11 MELOXICAM EG 7,5 MG CPR 14']
3400939836294	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.9 MEDICAMENTS DU DIABETE', '1.9.2 MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6 AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6.1 REPAGLINIDE', '1.9.2.6.1.32 REPAGLINIDE ARROW 0,5 MG CPR 90']
3400939836874	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.9 MEDICAMENTS DU DIABETE', '1.9.2 MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6 AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6.1 REPAGLINIDE', '1.9.2.6.1.33 REPAGLINIDE ARROW 1 MG CPR 90']
3400939837475	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.9 MEDICAMENTS DU DIABETE', '1.9.2 MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6 AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6.1 REPAGLINIDE', '1.9.2.6.1.34 REPAGLINIDE ARROW 2 MG CPR 90']
3400939837994	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.9 MEDICAMENTS DU DIABETE', '1.9.2 MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6 AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6.1 REPAGLINIDE', '1.9.2.6.1.35 REPAGLINIDE EG 0,5 MG CPR 90']
3400939838595	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.9 MEDICAMENTS DU DIABETE', '1.9.2 MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6 AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6.1 REPAGLINIDE', '1.9.2.6.1.36 REPAGLINIDE EG 1 MG CPR 90']
3400939839028	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.9 MEDICAMENTS DU DIABETE', '1.9.2 MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6 AUTRES MEDICAMENTS HYPOGLYCEMIANTS, INSULINES EXCLUSES', '1.9.2.6.1 REPAGLINIDE', '1.9.2.6.1.37 REPAGLINIDE EG 2 MG CPR 90']
3400939839547	"['5 Syst\xe8me g\xe9nito-urinaire et horm', '5.4 MEDICAMENTS UROLOGIQUES', ""5.4.2 MEDICAMENTS UTILISES DANS L'HYPERTROPHIE BENIGNE DE LA PROSTATE"", ""5.4.2.2 INHIBITEURS DE L'ALPHA-5-TESTOSTERONE REDUCTASE"", '5.4.2.2.1 FINASTERIDE', '5.4.2.2.1.21 FINASTERIDE CRISTERS 5 MG CPR 28']"
3400939841908	['4 Dermatologie', '4.1 ANTIFONGIQUES A USAGE DERMATOLOGIQUE', '4.1.1 ANTIFONGIQUES A USAGE TOPIQUE', '4.1.1.1 DERIVES IMIDAZOLES ET TRIAZOLES', '4.1.1.1.2 ECONAZOLE', '4.1.1.1.2.36 GYNOPURA 1 % G\xe9 CREME TUBE 1/30 G']
3400939843629	['10 Syst\xe8me nerveux', '10.2 ANALGESIQUES', '10.2.1 OPIOIDES', '10.2.1.2 DERIVES DE LA PHENYLPIPERIDINE', '10.2.1.2.1 FENTANYL', '10.2.1.2.1.88 FENTANYL EG 12 MCG/H DISP TRANSDERM 5']
3400939844510	['10 Syst\xe8me nerveux', '10.2 ANALGESIQUES', '10.2.1 OPIOIDES', '10.2.1.2 DERIVES DE LA PHENYLPIPERIDINE', '10.2.1.2.1 FENTANYL', '10.2.1.2.1.89 FENTANYL EG 25 MCG/H DISP TRANSDERM 5']
3400939845340	['10 Syst\xe8me nerveux', '10.2 ANALGESIQUES', '10.2.1 OPIOIDES', '10.2.1.2 DERIVES DE LA PHENYLPIPERIDINE', '10.2.1.2.1 FENTANYL', '10.2.1.2.1.90 FENTANYL EG 50 MCG/H DISP TRANSDERM 5']
3400939845869	"['12 Syst\xe8me respiratoire', '12.3 MEDICAMENTS DU RHUME ET DE LA TOUX', '12.3.2 ANTITUSSIFS, SAUF ASSOCIATIONS AUX EXPECTORANTS', ""12.3.2.1 ALCALOIDES DE L'OPIUM ET DERIVES"", '12.3.2.1.4 ASSOCIATIONS ANTITUSSIVES', '12.3.2.1.4.10 POLERY ADULTE SANS SUCRE SIROP 1/200 ML']"
3400939846460	['10 Syst\xe8me nerveux', '10.2 ANALGESIQUES', '10.2.1 OPIOIDES', '10.2.1.2 DERIVES DE LA PHENYLPIPERIDINE', '10.2.1.2.1 FENTANYL', '10.2.1.2.1.91 FENTANYL EG 75 MCG/H DISP TRANSDERM 5']
3400939848532	"['10 Syst\xe8me nerveux', '10.3 ANTIEPILEPTIQUES', '10.3.1 ANTIEPILEPTIQUES', ""10.3.1.6 DERIVES D'ACIDE GRAS"", '10.3.1.6.1 VALPROIQUE ACIDE', '10.3.1.6.1.27 VALPROATE DE SODIUM SANDOZ 500 MG CPR SEC 30']"
3400939851952	['8 Antin\xe9oplasiques et agents immu', '8.2 THERAPEUTIQUE ENDOCRINE', '8.2.2 ANTIHORMONES ET APPARENTES', '8.2.2.3 INHIBITEURS ENZYMATIQUES', '8.2.2.3.2 LETROZOLE', '8.2.2.3.2.8 LETROZOLE ZYDUS 2,5 MG CPR 30']
3400939852782	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.1 LOSARTAN ET DIURETIQUES', '3.8.4.1.1.67 LOSARTAN/HYDROCHLOROTHIAZIDE BGR 50 MG/12,5 MG CPR 30']"
3400939853154	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.4 ANTAGONISTES DE L'ANGIOTENSINE II EN ASSOCIATION"", ""3.8.4.1 ANTAGONISTES DE L'ANGIOTENSINE II ET DIURETIQUES"", '3.8.4.1.1 LOSARTAN ET DIURETIQUES', '3.8.4.1.1.68 LOSARTAN/HYDROCHLOROTHIAZIDE BGR 50 MG/12,5 MG CPR 90']"
