tag	name	label
10.7.2.3.2.9	3400937914918	METHADONE AP-HP 20 MG GELULE 7
10.7.2.3.2.10	3400938050813	METHADONE AP-HP 40 MG GELULE 7
10.7.2.3.3	N07BC51	BUPRENORPHINE EN ASSOCIATION
10.7.2.3.3.1	3400937761321	SUBOXONE 2 MG/0,5 MG CPR 7
10.7.2.3.3.2	3400937761499	SUBOXONE 2 MG/0,5 MG CPR 28
10.7.2.3.3.3	3400937761550	SUBOXONE 8 MG/2 MG CPR 7
10.7.2.3.3.4	3400937761611	SUBOXONE 8 MG/2 MG CPR 28
10.7.3	N07C	ANTIVERTIGINEUX
10.7.3.1	N07CA	ANTIVERTIGINEUX
10.7.3.1.1	N07CA01	BETAHISTINE
10.7.3.1.1.1	3400922032856	BETAHISTINE ACCORD 8 MG CPR 30
10.7.3.1.1.2	3400927801662	BETAHISTINE ZYDUS FRANCE 8 MG CPR 90
10.7.3.1.1.3	3400927801891	BETAHISTINE ZYDUS FRANCE 24 MG CPR 60
10.7.3.1.1.4	3400932250998	EXTOVYL 12MG GELULE 60
10.7.3.1.1.5	3400933918057	LECTIL 8MG GE CPR 90
10.7.3.1.1.6	3400933984342	LECTIL 8MG GE CPR 30
10.7.3.1.1.7	3400934772924	BETAHISTINE MYLAN 8MG CPR 90
10.7.3.1.1.8	3400934855870	BETAHISTINE EG LABO 8 MG CPR 90
10.7.3.1.1.9	3400934889479	BETAHISTINE BIPHAR 8 MG CPR 90
10.7.3.1.1.10	3400935067050	BETAHISTINE BIOGARAN 8MG CPR 30
10.7.3.1.1.11	3400935067111	BETAHISTINE BIOGARAN 8MG CPR 90
10.7.3.1.1.12	3400935148865	BETAHISTINE BOUCHARA RECORDATI 8 MG CPR 30
10.7.3.1.1.13	3400935149008	BETAHISTINE BOUCHARA RECORDATI 8 MG CPR 90
10.7.3.1.1.14	3400935208231	LECTIL 16MG CPR 45
10.7.3.1.1.15	3400935284631	BETAHISTINE ZYDUS 8MG CPR 90
10.7.3.1.1.16	3400935487384	BETAHISTINE RPG 8MG CPR 90
10.7.3.1.1.17	3400935539755	SERC 8 MG CPR 90
10.7.3.1.1.18	3400935564719	BETASERC 24 MG CPR 60
10.7.3.1.1.19	3400936101999	LECTIL 24MG CPR 60
10.7.3.1.1.20	3400936160491	BETAHISTINE TEVA 8MG CPR 90
10.7.3.1.1.21	3400936597518	BETAHISTINE SANDOZ 8MG CPR 30
10.7.3.1.1.22	3400936617421	BETAHISTINE SANDOZ 8MG CPR 90
10.7.3.1.1.23	3400936743311	BETAHISTINE ZENTIVA 8MG CPR 90
10.7.3.1.1.24	3400938338294	BETAHISTINE TEVA 24MG CPR 60
10.7.3.1.1.25	3400938338645	BETAHISTINE ACTAVIS 24MG CPR 60
10.7.3.1.1.26	3400938339017	BETAHISTINE SANDOZ 24MG CPR 60
10.7.3.1.1.27	3400938339475	BETAHISTINE ZENTIVA 24MG CPR 60
10.7.3.1.1.28	3400938339994	BETAHISTINE ARROW 24MG CPR 60
10.7.3.1.1.29	3400938340655	BETAHISTINE BIOGARAN 24MG CPR 60
10.7.3.1.1.30	3400938340884	BETAHISTINE BIOGARAN 24MG CPR 60
10.7.3.1.1.31	3400938341027	BETAHISTINE EG 24MG CPR 60
10.7.3.1.1.32	3400938341485	BETAHISTINE RANBAXY 24MG CPR 60
10.7.3.1.1.33	3400938488319	BETAHISTINE MYLAN 24MG CPR 60
10.7.3.1.1.34	3400938654332	BETAHISTINE RATIOPHARM 24MG CPR 60
10.7.3.1.1.35	3400938656282	BETAHISTINE EG 8 MG CPR 30
10.7.3.1.1.36	3400938659535	BETAHISTINE EG 8 MG CPR 90
10.7.3.1.1.37	3400941750212	BETAHISTINE ARROW 8 MG CPR 30
10.7.3.1.1.38	3400941750441	BETAHISTINE ARROW 8 MG CPR 90
10.7.3.1.1.39	3400941898563	BETAHISTINE BIPHAR 24 MG CPR 60
10.7.3.1.2	N07CA03	FLUNARIZINE
10.7.3.1.2.1	3400932829446	SIBELIUM 10MG CPR 30
10.7.3.1.3	N07CA04	ACETYLLEUCINE
10.7.3.1.3.1	3400922086736	ACETYLLEUCINE TEVA 500 MG CPR 30
10.7.3.1.3.2	3400927400209	TANGANIL 500 MG Gé CPR 30
10.7.3.1.3.3	3400931608851	TANGANILPRO 500MG CPR SEC 30
10.7.3.1.3.4	3400932722594	TANGANIL 500MG/5ML SOL INJ 5/5 ML
10.7.3.1.3.5	3400933845735	TANGANILPRO 500MG CPR SEC 30
10.7.3.1.3.6	3400941825583	ACETYLLEUCINE BIOGARAN 500 MG CPR 30
10.7.3.1.3.7	3400941825644	ACETYLLEUCINE ZENTIVA 500 MG CPR 30
10.7.3.1.3.8	3400941992865	ACETYLLEUCINE MYLAN 500 MG CPR 30
10.7.4	N07X	AUTRES MEDICAMENTS DU SYSTEME NERVEUX
10.7.4.1	N07XX	AUTRES MEDICAMENTS DU SYSTEME NERVEUX
10.7.4.1.1	N07XX02	RILUZOLE
10.7.4.1.1.1	3400921777024	RILUZOLE SANDOZ 50 MG CPR 56
10.7.4.1.1.2	3400922008844	RILUZOLE MYLAN 50 MG CPR 56
10.7.4.1.1.3	3400922425009	RILUZOLE ZENTIVA 50 MG CPR 56
10.7.4.1.1.4	3400927566011	TEGLUTIK 5 MG/ML SUSP BUV 1/300 ML
10.7.4.1.1.5	3400934164682	RILUTEK 50MG CPR 56
10.7.4.1.1.6	3400934627583	RILUZOLE BIOGARAN 50 MG CPR 56
10.7.4.1.1.7	3400939349381	RILUZOLE ACTAVIS 50 MG CPR 56
10.7.4.1.1.8	3400949500055	RILUTEK 50 MG CPR 56
10.7.4.1.1.9	3400949912469	RILUZOLE TEVA 50 MG CPR 56
10.7.4.1.1.10	3400949913350	RILUZOLE EG 50 MG CPR 56
10.7.4.1.2	N07XX05	AMIFAMPRIDINE
10.7.4.1.2.1	3400934715563	FIRDAPSE 10 MG CPR 100
10.7.4.1.3	N07XX06	TETRABENAZINE
10.7.4.1.3.1	3400936931916	XENAZINE 25MG CPR 112
10.7.4.1.4	N07XX07	FAMPRIDINE
10.7.4.1.4.1	3400921939545	FAMPYRA 10 MG CPR 28
10.7.4.1.4.2	3400921939606	FAMPYRA 10 MG CPR 56
10.7.4.1.5	N07XX08	TAFAMIDIS
10.7.4.1.5.1	3400921824599	VYNDAQEL 20 MG CAPSULE MOLLE 30
10.7.4.1.6	N07XX09	DIMETHYL FUMARATE
10.7.4.1.6.1	3400927497889	TECFIDERA 120 MG GELULE GASTRORESISTANTE 14
10.7.4.1.6.2	3400927497940	TECFIDERA 240 MG GELULE GASTRORESISTANTE 56
11	P	Antiparasitaires, insecticides
11.1	P01	ANTIPROTOZOAIRES
11.1.1	P01A	MEDICAMENTS CONTRE L'AMIBIASE ET AUTRES PROTOZOOSES
11.1.1.1	P01AA	DERIVES DE L'HYDROXYQUINOLINE
11.1.1.1.1	P01AA05	TILBROQUINOL
11.1.1.1.1.1	3400930535349	INTETRIX GELULE 20
11.1.1.2	P01AB	DERIVES DU NITROIMIDAZOLE
11.1.1.2.1	P01AB01	METRONIDAZOLE
11.1.1.2.1.1	3400930400005	FLAGYL 250MG CPR 20
11.1.1.2.1.2	3400931316947	FLAGYL 4% SUSP BUV 1/120 ML
11.1.1.2.1.3	3400933115517	FLAGYL 500MG CPR 4
11.1.1.2.1.4	3400933115685	FLAGYL 500MG CPR 14
11.1.1.2.2	P01AB02	TINIDAZOLE
11.1.1.2.2.1	3400931793823	FASIGYNE 500MG CPR 4
11.1.1.2.3	P01AB07	SECNIDAZOLE
11.1.1.2.3.1	3400933370718	SECNOL 2G GRANULES SACHET 1/4,22 G
11.1.1.3	P01AX	AUTRES MEDICAMENTS CONTRE L'AMIBIASE ET AUTRES PROTOZOOSES
11.1.1.3.1	P01AX06	ATOVAQUONE
11.1.1.3.1.1	3400936572782	WELLVONE 750 MG/5ML SUSP BUV 1/226 ML
11.1.2	P01B	ANTIPALUDIQUES
11.1.2.1	P01BA	AMINOQUINOLEINES
11.1.2.1.1	P01BA01	CHLOROQUINE
11.1.2.1.1.1	3400930731000	NIVAQUINE 100MG CPR 100
11.1.2.1.1.2	3400930731178	NIVAQUINE 100MG CPR 20
11.1.2.1.1.3	3400932544455	NIVAQUINE 25MG/5ML SIROP 1/150 ML
11.1.2.1.2	P01BA02	HYDROXYCHLOROQUINE (SULFATE)
11.1.2.1.2.1	3400936441460	PLAQUENIL 200 MG CPR 30
11.1.2.2	P01BB	BIGUANIDES
11.1.2.2.1	P01BB01	PROGUANIL
11.1.2.2.1.1	3400933209810	PALUDRINE 100MG CPR 56
11.1.2.2.2	P01BB51	PROGUANIL EN ASSOCIATION
11.1.2.2.2.1	3400922473192	ATOVAQUONE/PROGUANIL EG 250 MG/100 MG CPR 12
11.1.2.2.2.2	3400926744298	ATOVAQUONE/PROGUANIL MYLAN 250 MG/100 MG CPR 12
11.1.2.2.2.3	3400927489846	ATOVAQUONE/PROGUANIL ZENTIVA 250 MG/100 MG CPR 12
11.1.2.2.2.4	3400927490095	ATOVAQUONE/PROGUANIL BIOGARAN 250 MG/100 MG CPR 12
11.1.2.2.2.5	3400927500244	ATOVAQUONE/PROGUANIL SANDOZ 250 MG/100 MG CPR 12
11.1.2.2.2.6	3400934127953	SAVARINE CPR 28
11.1.2.2.2.7	3400934429804	MALARONE 250MG/100MG CPR 12
11.1.2.2.2.8	3400949668861	ATOVAQUONE/PROGUANIL SIGMA-TAU 250 MG/100 MG CPR 12
11.1.2.3	P01BC	METHANOLQUINOLEINES
11.1.2.3.1	P01BC	QUININE, QUINIDINE, CINCHONINE, CINCHONIDINE
11.1.2.3.1.1	3400934135019	QUINIMAX 500MG CPR 9
11.1.2.3.1.2	3400934272424	QUINIMAX 250MG/2ML SOL INJ 3/2 ML
11.1.2.3.1.3	3400934364884	QUINIMAX 125MG CPR 18
11.1.2.3.2	P01BC02	MEFLOQUINE
11.1.2.3.2.1	3400933961688	LARIAM 250MG CPR 8
11.1.2.4	P01BD	DIAMINOPYRIMIDINES
11.1.2.4.1	P01BD01	PYRIMETHAMINE
11.1.2.4.1.1	3400930645789	MALOCIDE 50MG CPR 20
11.1.2.5	P01BF	ARTEMISININE ET DERVIVES, EN ASSOCIATION
11.1.2.5.1	P01BF01	ARTEMETHER ET LUMEFANTRINE
11.1.2.5.1.1	3400927603303	RIAMET 20 MG/120 MG CPR 24
11.1.2.5.2	P01BF05	ARTENIMOL ET PIPERAQUINE
11.1.2.5.2.1	3400921751987	EURARTESIM 320 MG/40 MG CPR 12
11.1.3	P01C	ANTILEISHMANIENS ET TRYPANOCIDES
11.1.3.1	P01CB	MEDICAMENTS A BASE D'ANTIMOINE
11.1.3.1.1	P01CB01	ANTIMONIATE DE MEGLUMINE
11.1.3.1.1.1	3400932726677	GLUCANTIME 1,5G/5ML SOL INJ 5/5 ML
11.1.3.2	P01CX	AUTRES ANTILEISHMANIENS ET TRYPANOCIDES
11.1.3.2.1	P01CX01	PENTAMIDINE ISETHIONATE
11.1.3.2.1.1	3400933228910	PENTACARINAT 300MG PDR INJ 1
11.2	P02	ANTHELMINTHIQUES
11.2.1	P02B	ANTITREMATODES
11.2.1.1	P02BA	DERIVES DE LA QUINOLEINE ET APPARENTES
11.2.1.1.1	P02BA01	PRAZIQUANTEL
11.2.1.1.1.1	3400932513819	BILTRICIDE 600MG CPR 6
11.2.2	P02C	ANTINEMATODES
11.2.2.1	P02CA	DERIVES DU BENZIMIDAZOLE
11.2.2.1.1	P02CA03	ALBENDAZOLE
11.2.2.1.1.1	3400932970414	ZENTEL 0,4G/10ML SUSP BUV 1/10 ML
11.2.2.1.1.2	3400936848269	ZENTEL 400MG CPR 1
11.2.2.1.2	P02CA05	FLUBENDAZOLE
11.2.2.1.2.1	3400932340170	FLUVERMAL 100MG CPR 6
11.2.2.1.2.2	3400932440795	FLUVERMAL 100MG/5ML SUSP BUV 1/30 ML
11.2.2.2	P02CC	DERIVES DE LA TETRAHYDROPYRIMIDINE
11.2.2.2.1	P02CC01	PYRANTEL
11.2.2.2.1.1	3400931406297	COMBANTRIN 125MG CPR 6
11.2.2.2.1.2	3400931407188	COMBANTRIN 125MG/2,5ML SUSP BUV 1/15 ML
11.2.2.2.1.3	3400933056223	HELMINTOX 125MG/2,5ML SUSP BUV GE 1/15 ML
11.2.2.2.1.4	3400933056391	HELMINTOX 250MG CPR 3
11.2.2.2.1.5	3400933056452	HELMINTOX 125MG CPR GE 6
11.2.2.3	P02CF	AVERMECTINES
11.2.2.3.1	P02CF01	IVERMECTINE
11.2.2.3.1.1	3400935238856	STROMECTOL 3MG CPR 4
11.2.2.3.1.2	3400935750662	STROMECTOL 3 MG CPR 1
11.2.3	P02D	ANTICESTODES
11.2.3.1	P02DA	DERIVES DE L'ACIDE SALICYLIQUE
11.2.3.1.1	P02DA01	NICLOSAMIDE
11.2.3.1.1.1	3400931077503	TREDEMINE 500MG CPR 4
11.3	P03	ANTIPARASITAIRES EXTERNES, INCLUANT SCABICIDES,INSECTICIDES ET REPULSIFS
11.3.1	P03A	ANTIPARASITAIRES EXTERNES, SCABICIDES INCLUS
11.3.1.1	P03AC	PYRETHRINES, DERIVES DE SYNTHESE INCLUS
11.3.1.1.1	P03AC04	PERMETHRINE
11.3.1.1.1.1	3400930002230	TOPISCAB 5 % CREME TUBE 1/30 G
11.3.1.2	P03AX	AUTRES ANTIPARASITAIRES EXTERNES, SCABICIDES INCLUS
11.3.1.2.1	P03AX01	BENZOATE DE BENZYLE
11.3.1.2.1.1	3400930020012	ASCABIOL 10 % APPLIC CUTANEE EMULSION 1/125 ML
12	R	Système respiratoire
12.1	R01	PREPARATIONS NASALES
12.1.1	R01A	DECONGESTIONNANTS ET AUTRES PREPARATIONS A USAGE TOPIQUE
12.1.1.1	R01AA	SYMPATHOMIMETIQUES NON ASSOCIES
12.1.1.1.1	R01AA05	OXYMETAZOLINE
12.1.1.1.1.1	3400930084564	ATURGYL 0,05% SOL NASALE 1/15 ML
12.1.1.1.1.2	3400930819968	PERNAZENE 0,05% SOL NASALE 1/12 ML
12.1.1.2	R01AB	SYMPATHOMIMETIQUES EN ASSOCIATION SAUF AUX CORTICOIDES
12.1.1.2.1	R01AB08	TUAMINOHEPTANE
12.1.1.2.1.1	3400932637119	RHINOFLUIMUCIL SOL NASALE 1/10 ML
12.1.1.3	R01AC	ANTIALLERGIQUES, CORTICOIDES EXCLUS
12.1.1.3.1	R01AC01	CROMOGLICIQUE ACIDE
12.1.1.3.1.1	3400933753733	LOMUSOL 4% SOL NASALE 1/15 ML
12.1.1.3.2	R01AC03	AZELASTINE
12.1.1.3.2.1	3400933830595	ALLERGODIL 0,127MG SOL NASALE 1/17 ML
12.1.1.4	R01AD	CORTICOIDES
12.1.1.4.1	R01AD01	BECLOMETASONE
12.1.1.4.1.1	3400932929252	BECONASE 50 MCG/DOSE SUSP NASALE 200 DOSES
12.1.1.4.1.2	3400934178122	BECLO RHINO 0,05MG SUSP NASALE FL100 1/26 ML
12.1.1.4.1.3	3400934178290	BECLO RHINO 0,05MG SUSP NASALE FL200 1/26 ML
12.1.1.4.1.4	3400937071024	RINOCLENIL 100 MCG/DOSE SUSP INHAL 120 DOSES
12.1.1.4.1.5	3400937071253	RHINOMAXIL 100 MCG/DOSE SUSP INHAL 120 DOSES
12.1.1.4.2	R01AD05	BUDESONIDE
12.1.1.4.2.1	3400935158222	RHINOCORT 64 MCG/DOSE SOL NASALE 120 DOSES
12.1.1.4.3	R01AD07	TIXOCORTOL
12.1.1.4.3.1	3400932061105	PIVALONE 1% SUSP NASALE 1/10 ML
12.1.1.4.4	R01AD08	FLUTICASONE
12.1.1.4.4.1	3400937412865	FLIXONASE 50 MCG/DOSE SOL NASALE 120 DOSES
12.1.1.4.4.2	3400939758312	FIXORINOX 50 MCG/DOSE SOL NASALE 120 DOSES
12.1.1.4.5	R01AD09	MOMETASONE
12.1.1.4.5.1	3400927505676	MOMETASONE SANDOZ 50 MCG/DOSE SOL NASALE 120 DOSES
12.1.1.4.5.2	3400927939501	MOMETASONE TEVA 50 MCG/DOSE SOL NASALE 120 DOSES
12.1.1.4.5.3	3400934301261	NASONEX 50 MCG/DOSE SOL NASALE 120 DOSES
12.1.1.4.6	R01AD11	TRIAMCINOLONE
12.1.1.4.6.1	3400934292293	NASACORT 0,055MG SUSP NASALE 1/15 ML
12.1.1.4.7	R01AD12	FLUTICASONE FUROATE
12.1.1.4.7.1	3400938322446	AVAMYS 27,5 MCG/PULVERISATION SOL NASALE 120 DOSES
12.1.1.4.8	R01AD52	PREDNISOLONE EN ASSOCIATION
12.1.1.4.8.1	3400932096862	DETURGYLONE PDR ET SOL NASALE 1
12.1.1.4.8.2	3400935356062	DERINOX SOL NASALE 1/15 ML
12.1.1.5	R01AX	AUTRES PREPARATIONS NASALES
12.1.1.5.1	R01AX03	IPRATROPIUM BROMURE
12.1.1.5.1.1	3400933927561	ATROVENT 0,03% SOL NASALE FL 15ML 1/15 ML
12.1.1.5.2	R01AX06	MUPIROCINE
12.1.1.5.2.1	3400936341654	BACTROBAN 2% POMMADE NASALE 1/3 G
12.1.1.5.3	R01AX10	DIVERS PREPARATIONS NASALES
12.1.1.5.3.1	3400930910269	RHINOTROPHYL SOL NASALE 1/20 ML
12.1.2	R01B	DECONGESTIONNANTS A USAGE SYSTEMIQUE
12.1.2.1	R01BA	SYMPATHOMIMETIQUES
12.1.2.1.1	R01BA52	PSEUDOEPHEDRINE EN ASSOCIATION
12.1.2.1.1.1	3400933408480	RHINADVIL CPR 20
12.2	R03	MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES
12.2.1	R03A	ADRENERGIQUES POUR INHALATION
12.2.1.1	R03AC	AGONISTES SELECTIFS BETA 2 ADRENERGIQUES
12.2.1.1.1	R03AC02	SALBUTAMOL
12.2.1.1.1.1	3400934060335	AIROMIR AUTOHALER 100 MCG/DOSE SOL INHAL 200 DOSES
12.2.1.1.1.2	3400934438738	VENTOLINE 100 MCG/DOSE SUSP INH 200 DOSES
12.2.1.1.1.3	3400934653896	ASMASAL CLICKHALER 90 MCG/DOSE PDRE INHAL 200 DOSES
12.2.1.1.1.4	3400935320742	VENTOLINE 2,5MG/2,5ML SOL INHAL 60/2,5 ML
12.2.1.1.1.5	3400935321114	VENTOLINE 5MG/2,5ML SOL INHAL 60/2,5 ML
12.2.1.1.1.6	3400935842664	SALBUTAMOL TEVA 100 MCG/DOSE SUSP INH 200 DOSES
12.2.1.1.1.7	3400936412026	VENTILASTIN NOVOLIZER 100MCG/DOSE PDR INH 200 DOSES +INHALATEUR
12.2.1.1.1.8	3400936412194	VENTILASTIN NOVOLIZER 100MCG/DOSE PDR INH 200 DOSES
12.2.1.1.1.9	3400936566460	SALBUTAMOL MYLAN 5MG/2,5ML INH 60/2,5 ML
12.2.1.1.1.10	3400936578067	VENTOLINE 1,25 MG/2,5ML SOL INHAL 20/2,5 ML
12.2.1.1.1.11	3400936579538	SALBUTAMOL ARROW 2,5MG/2,5ML INH 60/2,5 ML
12.2.1.1.1.12	3400936580138	SALBUTAMOL ARROW 5MG/2,5ML INH 60/2,5 ML
12.2.1.1.1.13	3400936584389	SALBUTAMOL MYLAN 2,5MG/2,5ML INH 60/2,5 ML
12.2.1.1.1.14	3400938953688	SALBUTAMOL TEVA 2,5 MG/2,5ML SOL INHAL 60/2,5 ML
12.2.1.1.1.15	3400938954111	SALBUTAMOL TEVA 5 MG/2,5ML SOL INHAL 60/2,5 ML
12.2.1.1.2	R03AC03	TERBUTALINE
12.2.1.1.2.1	3400922263526	BRICANYL TURBUHALER 500 MCG/DOSE PDRE INHAL 100 DOSES
12.2.1.1.2.2	3400926628925	BRICANYL LP 5 MG CPR 60
12.2.1.1.2.3	3400926887339	TERBUTALINE MEDISOL 5 MG/2 ML SOL INHAL 50/2 ML
12.2.1.1.2.4	3400927381935	TERBUTALINE SANDOZ 5 MG/2 ML SOL INHAL UNIDOSE SACHET 50/2 ML
12.2.1.1.2.5	3400933286170	BRICANYL TURBUHALER 500 MCG/DOSE PDR INH 200 DOSES
12.2.1.1.2.6	3400936573383	BRICANYL 5MG/2ML SOL INHAL 50/2 ML
12.2.1.1.2.7	3400936579019	TERBUTALINE ARROW 5 MG/2ML SOL INHAL 50/2 ML
12.2.1.1.2.8	3400941987724	TERBUTALINE BIOGARAN 5 MG/2 ML SOL INHAL 50/2 ML
12.2.1.1.3	R03AC08	PIRBUTEROL
12.2.1.1.3.1	3400933189617	MAXAIR AUTOHALER 0,2MG SUSP INHAL 200 DOSES
12.2.1.1.4	R03AC12	SALMETEROL
12.2.1.1.4.1	3400933457808	SEREVENT 25 MCG/DOSE SOL INHAL 120 DOSES
12.2.1.1.4.2	3400933919467	SEREVENT DISKUS 50 MCG/DOSE PDRE INHAL EN DISQUE 60 DOSES
12.2.1.1.5	R03AC13	FORMOTEROL
12.2.1.1.5.1	3400928028389	FORMOTEROL MYLAN 12 MCG PDRE INHAL EN GELULE 30
12.2.1.1.5.2	3400928028440	FORMOTEROL MYLAN 12 MCG PDRE INHAL EN GELULE 60
12.2.1.1.5.3	3400930011096	FORMOTEROL BIOGARAN 12 MCG PDRE INHAL EN GELULE 30
12.2.1.1.5.4	3400930011102	FORMOTEROL BIOGARAN 12 MCG PDRE INHAL EN GELULE 60
12.2.1.1.5.5	3400933773373	FORADIL 12 MCG PDRE INHAL EN GELULE 30
12.2.1.1.5.6	3400933773434	FORADIL 12 MCG PDRE INHAL EN GELULE 60
12.2.1.1.5.7	3400936951266	FORMOAIR 12 MCG/DOSE SOL INHAL 100 DOSES
12.2.1.1.5.8	3400937672689	ASMELOR NOVOLIZER 12 MCG/DOSE PDRE INHAL 60 DOSES
12.2.1.1.5.9	3400937672740	ASMELOR NOVOLIZER 12 MCG/DOSE PDRE INHAL 60 DOSES
12.2.1.1.5.10	3400949021888	FORADIL 12 MCG PDRE INHAL EN GELULE 60
12.2.1.1.6	R03AC18	INDACATEROL
12.2.1.1.6.1	3400939982236	ONBREZ BREEZHALER 150 MCG PDRE INHAL EN GELULE 30
12.2.1.1.6.2	3400939982526	ONBREZ BREEZHALER 300 MCG PDRE INHAL EN GELULE 30
12.2.1.1.6.3	3400949411429	OSLIF BREEZHALER 150 MCG PDRE INHAL EN GELULE 30
12.2.1.1.6.4	3400949411658	OSLIF BREEZHALER 300 MCG PDRE INHAL EN GELULE 30
12.2.1.1.7	R03AC19	OLODATEROL
12.2.1.1.7.1	3400927723278	STRIVERDI RESPIMAT 2,5 MCG/DOSE SOL INHAL 60 DOSES
12.2.1.2	R03AK	ADRENERGIQUES ET AUTRES MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES
12.2.1.2.1	R03AK06	SALMETEROL ET FLUTICASONE
12.2.1.2.1.1	3400935459350	SERETIDE DISKUS 100 MCG/50 MCG/DOSE PDRE INHAL EN DISQUE 60 DOSES
12.2.1.2.1.2	3400935459701	SERETIDE DISKUS 250 MCG/50 MCG/DOSE PDRE INHAL EN DISQUE 60 DOSES
12.2.1.2.1.3	3400935473547	SERETIDE DISKUS 500 MCG/50 MCG/DOSE SOL INHAL 60 DOSES
12.2.1.2.1.4	3400935658661	SERETIDE 50 MCG/25 MCG/DOSE SUSP INHAL 120 DOSES
12.2.1.2.1.5	3400935658722	SERETIDE 125 MCG/25 MCG/DOSE SUSP INHAL 120 DOSES
12.2.1.2.1.6	3400935658890	SERETIDE 250 MCG/25 MCG/DOSE SUSP INHAL 120 DOSES
12.2.1.2.2	R03AK07	FORMOTEROL ET BUDESONIDE
12.2.1.2.2.1	3400927875472	DUORESP SPIROMAX 160 MCG/4,5 MCG PDRE INHAL FL 120 DOSES
12.2.1.2.2.2	3400927875533	DUORESP SPIROMAX 320 MCG/9 MCG PDRE INHAL FL 60 DOSES
12.2.1.2.2.3	3400935658203	SYMBICORT TURBUHALER 100 MCG/6 MCG/DOSE SOL INHAL 120 DOSES
12.2.1.2.2.4	3400935658432	SYMBICORT TURBUHALER 200 MCG/6 MCG/DOSE SOL INHAL 120 DOSES
12.2.1.2.2.5	3400935997302	SYMBICORT TURBUHALER 400 MCG/12 MCG/DOSE SOL INHAL 60 DOSES
12.2.1.2.2.6	3400949009992	SYMBICORT TURBUHALER 12 MCG/400 MCG/DOSE PDRE INHAL 60 DOSES
12.2.1.2.3	R03AK08	FORMOTEROL ET BECLOMETASONE
12.2.1.2.3.1	3400926632885	FORMODUAL NEXTHALER 100/6 MCG/DOSE PDRE INHAL 120 DOSES
12.2.1.2.3.2	3400926636210	INNOVAIR NEXTHALER 100/6 MCG/DOSE PDRE INHAL 120 DOSES
12.2.1.2.3.3	3400930039946	INNOVAIR NEXTHALER 200 120 DOSES
12.2.1.2.3.4	3400930040034	INNOVAIR 200/6 SOL INHAL 120 DOSES
12.2.1.2.3.5	3400938121124	FORMODUAL 100 MCG/6 MCG/DOSE SOL INHAL 120 DOSES
12.2.1.2.3.6	3400938141283	INNOVAIR 100 MCG/6 MCG/DOSE SOL INHAL 120 DOSES
12.2.1.2.4	R03AK10	VILANTEROL ET FLUTICASONE FUROATE
12.2.1.2.4.1	3400927619960	RELVAR ELLIPTA 92 MCG/22 MCG PDRE INHAL UNIDOSE 30
12.2.1.2.5	R03AK11	FORMOTEROL ET FLUTICASONE
12.2.1.2.5.1	3400926648794	FLUTIFORM 50 MCG/5 MCG/DOSE SUSP INHAL 120 DOSES
12.2.1.2.5.2	3400926648855	FLUTIFORM 125 MCG/5 MCG/DOSE SUSP INHAL 120 DOSES
12.2.1.3	R03AL	ADRENERGIQUES EN ASSOCIATION AVEC ANTICHOLINERGIQUES
12.2.1.3.1	R03AL01	FENOTEROL ET BROMURE D'IPRATROPIUM
12.2.1.3.1.1	3400936086999	BRONCHODUAL 50 MCG/20 MCG SOL INHAL FL PRESS 200 DOSES
12.2.1.3.2	R03AL04	INDACATEROL ET BROMURE DE GLYCOPYRRONIUM
12.2.1.3.2.1	3400927566479	ULTIBRO BREEZHALER 85 MCG/43 MCG PDRE INHAL EN GELULE 30
12.2.2	R03B	AUTRES MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES PAR INHALATION
12.2.2.1	R03BA	GLUCOCORTICOIDES
12.2.2.1.1	R03BA01	BECLOMETASONE
12.2.2.1.1.1	3400927603471	ECOBEC 250 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.2	3400931814627	BECOTIDE 50 MCG/DOSE SUSP INHAL 100 DOSES
12.2.2.1.1.3	3400932902866	BECOTIDE 250 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.4	3400933653576	BECLONE 250 MCG/DOSE SOL INHAL 120 DOSES
12.2.2.1.1.5	3400933653637	BECLONE 250 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.6	3400933773205	BECLOJET 250 MCG/DOSE SUSP INHAL 200 DOSES
12.2.2.1.1.7	3400934609725	BEMEDREX EASYHALER 200 MIGROG INH 200
12.2.2.1.1.8	3400934765131	ECOBEC 250 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.9	3400934845536	MIFLASONE 100 MCG PDRE INHAL EN GELULE 60
12.2.2.1.1.10	3400934845826	MIFLASONE 200 MCG PDRE INHAL EN GELULE 60
12.2.2.1.1.11	3400935160232	QVARSPRAY 100 MCG/DOSE SOL INHAL 100 DOSES
12.2.2.1.1.12	3400935160690	QVAR AUTOHALER 100 MCG/DOSE SOL INHAL 200 DOSES
12.2.2.1.1.13	3400935659552	MIFLASONE 400 MCG PDRE INHAL EN GELULE 60
12.2.2.1.1.14	3400936963443	BECLOSPIN 400 MCG/1 ML SUSP INHAL 20/1 ML
